partition,path,class,machine,interpreter,soname,needed
system,/system/lib/libcodec2_soft_amrnbenc.so,ELF32,ARM,,libcodec2_soft_amrnbenc.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libstagefright_amrnb_common.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_amrwbdec.so,ELF32,ARM,,libcodec2_soft_amrwbdec.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libstagefright_amrnb_common.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_amrwbenc.so,ELF32,ARM,,libcodec2_soft_amrwbenc.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libstagefright_enc_common.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_av1dec_gav1.so,ELF32,ARM,,libcodec2_soft_av1dec_gav1.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_avcdec.so,ELF32,ARM,,libcodec2_soft_avcdec.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_avcenc.so,ELF32,ARM,,libcodec2_soft_avcenc.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_common.so,ELF32,ARM,,libcodec2_soft_common.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_flacdec.so,ELF32,ARM,,libcodec2_soft_flacdec.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libstagefright_flacdec.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_flacenc.so,ELF32,ARM,,libcodec2_soft_flacenc.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_g711alawdec.so,ELF32,ARM,,libcodec2_soft_g711alawdec.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_g711mlawdec.so,ELF32,ARM,,libcodec2_soft_g711mlawdec.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_gsmdec.so,ELF32,ARM,,libcodec2_soft_gsmdec.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_h263dec.so,ELF32,ARM,,libcodec2_soft_h263dec.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_h263enc.so,ELF32,ARM,,libcodec2_soft_h263enc.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_hevcdec.so,ELF32,ARM,,libcodec2_soft_hevcdec.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_hevcenc.so,ELF32,ARM,,libcodec2_soft_hevcenc.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_mp3dec.so,ELF32,ARM,,libcodec2_soft_mp3dec.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_mpeg2dec.so,ELF32,ARM,,libcodec2_soft_mpeg2dec.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_mpeg4dec.so,ELF32,ARM,,libcodec2_soft_mpeg4dec.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_mpeg4enc.so,ELF32,ARM,,libcodec2_soft_mpeg4enc.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_opusdec.so,ELF32,ARM,,libcodec2_soft_opusdec.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libopus.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_opusenc.so,ELF32,ARM,,libcodec2_soft_opusenc.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libopus.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_rawdec.so,ELF32,ARM,,libcodec2_soft_rawdec.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_vorbisdec.so,ELF32,ARM,,libcodec2_soft_vorbisdec.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_vp8dec.so,ELF32,ARM,,libcodec2_soft_vp8dec.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libvpx.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_vp8enc.so,ELF32,ARM,,libcodec2_soft_vp8enc.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libvpx.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_vp9dec.so,ELF32,ARM,,libcodec2_soft_vp9dec.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libvpx.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_soft_vp9enc.so,ELF32,ARM,,libcodec2_soft_vp9enc.so,libbase.so;libcodec2.so;libcodec2_vndk.so;libutils.so;libcodec2_soft_common.so;libcutils.so;liblog.so;libsfplugin_ccodec_utils.so;libstagefright_foundation.so;libvpx.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcodec2_vndk.so,ELF32,ARM,,libcodec2_vndk.so,android.hardware.graphics.bufferqueue@2.0.so;android.hardware.graphics.common@1.2.so;android.hardware.media.bufferpool@2.0.so;libbase.so;libcutils.so;libhardware.so;libhidlbase.so;libion.so;libdmabufheap.so;libfmq.so;liblog.so;libnativewindow.so;libstagefright_foundation.so;libstagefright_bufferpool@2.0.1.so;libui.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcompiler_rt.so,ELF32,ARM,,libcompiler_rt.so,liblog.so;libc.so;libm.so;libdl.so
system,/system/lib/libcppbor_external.so,ELF32,ARM,,libcppbor_external.so,libbase.so;libcrypto.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcppcose_rkp.so,ELF32,ARM,,libcppcose_rkp.so,libcppbor_external.so;libcrypto.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcrc32fast.dylib.so,ELF32,ARM,,,libstd.dylib.so;libc.so
system,/system/lib/libcredstore_aidl.so,ELF32,ARM,,libcredstore_aidl.so,libbinder.so;libutils.so;libkeymaster4support.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcrypto.so,ELF32,ARM,,libcrypto.so,libc.so;libm.so;libdl.so
system,/system/lib/libcrypto_utils.so,ELF32,ARM,,libcrypto_utils.so,libcrypto.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcups.so,ELF32,ARM,,libcups.so,libz.so;liblog.so;libcrypto.so;libssl.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcurl.so,ELF32,ARM,,libcurl.so,libcrypto.so;libssl.so;libz.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libcutils.so,ELF32,ARM,,libcutils.so,liblog.so;libbase.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libdataloader.so,ELF32,ARM,,libdataloader.so,libbase.so;libincfs.so;liblog.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libdatasource.so,ELF32,ARM,,libdatasource.so,liblog.so;libcutils.so;libutils.so;libstagefright_foundation.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libdebuggerd_client.so,ELF32,ARM,,libdebuggerd_client.so,libbase.so;libcutils.so;libprocinfo.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libdiskconfig.so,ELF32,ARM,,libdiskconfig.so,libcutils.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libdisplayservicehidl.so,ELF32,ARM,,libdisplayservicehidl.so,libbase.so;liblog.so;libgui.so;libhidlbase.so;libutils.so;android.frameworks.displayservice@1.0.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libdmabufheap.so,ELF32,ARM,,libdmabufheap.so,liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libdng_sdk.so,ELF32,ARM,,libdng_sdk.so,libz.so;libjpeg.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libdrmframework.so,ELF32,ARM,,libdrmframework.so,libutils.so;libcutils.so;liblog.so;libbinder.so;libdrmframeworkcommon.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libdrmframework_jni.so,ELF32,ARM,,libdrmframework_jni.so,libdrmframework.so;libdrmframeworkcommon.so;liblog.so;libutils.so;libandroid_runtime.so;libnativehelper.so;libbinder.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libdrmframeworkcommon.so,ELF32,ARM,,libdrmframeworkcommon.so,libbinder.so;liblog.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libdumpstateaidl.so,ELF32,ARM,,libdumpstateaidl.so,libbinder.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libdumpstateutil.so,ELF32,ARM,,libdumpstateutil.so,libbase.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libdumputils.so,ELF32,ARM,,libdumputils.so,libbase.so;libhidlbase.so;liblog.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libdynamic_depth.so,ELF32,ARM,,libdynamic_depth.so,libbase.so;libimage_io.so;libxml2.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libeffectsconfig.so,ELF32,ARM,,libeffectsconfig.so,liblog.so;libtinyxml2.so;libutils.so;libmedia_helper.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libenv_logger.dylib.so,ELF32,ARM,,,liblog.dylib.so;libstd.dylib.so;libc.so
system,/system/lib/libevent.so,ELF32,ARM,,libevent.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libexif.so,ELF32,ARM,,libexif.so,liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libexpat.so,ELF32,ARM,,libexpat.so,libc.so;libm.so;libdl.so
system,/system/lib/libext2_blkid.so,ELF32,ARM,,libext2_blkid.so,libext2_uuid.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libext2_com_err.so,ELF32,ARM,,libext2_com_err.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libext2_e2p.so,ELF32,ARM,,libext2_e2p.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libext2_misc.so,ELF32,ARM,,libext2_misc.so,libext2fs.so;libext2_com_err.so;libext2_quota.so;libc++.so;libc.so;libdl.so
system,/system/lib/libext2_quota.so,ELF32,ARM,,libext2_quota.so,libext2fs.so;libext2_blkid.so;libext2_com_err.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libext2_uuid.so,ELF32,ARM,,libext2_uuid.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libext2fs.so,ELF32,ARM,,libext2fs.so,libext2_com_err.so;libsparse.so;libz.so;libext2_uuid.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libext4_utils.so,ELF32,ARM,,libext4_utils.so,libz.so;libbase.so;libcutils.so;libext2_uuid.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libf2fs_sparseblock.so,ELF32,ARM,,libf2fs_sparseblock.so,liblog.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libfbm.so,ELF32,ARM,,libfbm.so,libcutils.so;libutils.so;liblog.so;libui.so;libcdc_base.so;libMemAdapter.so;libvideoengine.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libfdtrack.so,ELF32,ARM,,libfdtrack.so,libc.so;libm.so;libdl.so
system,/system/lib/libfec.so,ELF32,ARM,,libfec.so,libbase.so;libcrypto.so;libcrypto_utils.so;libcutils.so;libext4_utils.so;libsquashfs_utils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libfilterfw.so,ELF32,ARM,,libfilterfw.so,libGLESv2.so;libEGL.so;libgui.so;libcutils.so;libutils.so;liblog.so;libandroid.so;libjnigraphics.so;libmedia.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libfilterpack_imageproc.so,ELF32,ARM,,libfilterpack_imageproc.so,liblog.so;libutils.so;libfilterfw.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libflatbuffers-cpp.so,ELF32,ARM,,libflatbuffers-cpp.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libflate2.dylib.so,ELF32,ARM,,,libcrc32fast.dylib.so;libstd.dylib.so;libc.so;libz.so
system,/system/lib/libfmq.so,ELF32,ARM,,libfmq.so,libbase.so;liblog.so;libcutils.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libfruit.so,ELF32,ARM,,libfruit.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libfs_mgr.so,ELF32,ARM,,libfs_mgr.so,libbase.so;libcrypto.so;libcrypto_utils.so;libcutils.so;libext4_utils.so;libfec.so;liblog.so;liblp.so;libselinux.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libfs_mgr_binder.so,ELF32,ARM,,libfs_mgr_binder.so,libbinder.so;libutils.so;libbase.so;libcrypto.so;libcrypto_utils.so;libcutils.so;libext4_utils.so;libfec.so;liblog.so;liblp.so;libselinux.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libfsverity.so,ELF32,ARM,,libfsverity.so,libcrypto.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libft2.so,ELF32,ARM,,libft2.so,libpng.so;libz.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libgatekeeper.so,ELF32,ARM,,libgatekeeper.so,libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libgatekeeper_aidl.so,ELF32,ARM,,libgatekeeper_aidl.so,libbase.so;libbinder.so;libcutils.so;liblog.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libgetopts.dylib.so,ELF32,ARM,,,libstd.dylib.so;libc.so
system,/system/lib/libgetrandom.dylib.so,ELF32,ARM,,,libstd.dylib.so;libc.so
system,/system/lib/libgfxstats.so,ELF32,ARM,,libgfxstats.so,libcutils.so;libgraphicsenv.so;liblog.so;libprotoutil.so;libstatslog.so;libstatspull.so;libstatssocket.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libgifplayer_jni.so,ELF32,ARM,,libgifplayer_jni.so,libnativehelper.so;libm.so;liblog.so;libjnigraphics.so;libandroid.so;libc++.so;libc.so;libdl.so
system,/system/lib/libgpio_jni.so,ELF32,ARM,,libgpio_jni.so,libandroid_runtime.so;libnativehelper.so;libutils.so;libbinder.so;libui.so;libcutils.so;libgpioservice.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libgpioservice.so,ELF32,ARM,,libgpioservice.so,libcutils.so;libutils.so;libbinder.so;libandroid_runtime.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libgpumem.so,ELF32,ARM,,libgpumem.so,libbase.so;libbpf.so;libbpf_android.so;libcutils.so;liblog.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libgpumemtracer.so,ELF32,ARM,,libgpumemtracer.so,libgpumem.so;libbase.so;liblog.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libgpuservice.so,ELF32,ARM,,libgpuservice.so,libbase.so;libbinder.so;libcutils.so;libgfxstats.so;libgpumem.so;libgpumemtracer.so;libgraphicsenv.so;liblog.so;libutils.so;libvkjson.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libgralloctypes.so,ELF32,ARM,,libgralloctypes.so,android.hardware.graphics.common-V2-ndk_platform.so;android.hardware.graphics.mapper@4.0.so;libhidlbase.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libgraphicsenv.so,ELF32,ARM,,libgraphicsenv.so,libbase.so;libbinder.so;libcutils.so;libdl_android.so;liblog.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libgrpc++.so,ELF32,ARM,,libgrpc++.so,liblog.so;libcrypto.so;libssl.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libgrpc_wrap.so,ELF32,ARM,,libgrpc_wrap.so,libgrpc++.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libgsi.so,ELF32,ARM,,libgsi.so,libbase.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libgui.so,ELF32,ARM,,libgui.so,android.hardware.graphics.bufferqueue@1.0.so;android.hardware.graphics.bufferqueue@2.0.so;android.hardware.graphics.common@1.1.so;android.hardware.graphics.common@1.2.so;android.hidl.token@1.0-utils.so;libbase.so;libcutils.so;libEGL.so;libGLESv2.so;libhidlbase.so;liblog.so;libnativewindow.so;libsync.so;libui.so;libutils.so;libvndksupport.so;android.frameworks.bufferhub@1.0.so;libbinder.so;libbufferhub.so;libbufferhubqueue.so;libinput.so;libpdx_default_transport.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libhardware.so,ELF32,ARM,,libhardware.so,libcutils.so;liblog.so;libvndksupport.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libhardware_legacy.so,ELF32,ARM,,libhardware_legacy.so,libbase.so;libbinder.so;libcutils.so;libhidlbase.so;liblog.so;libutils.so;android.system.suspend@1.0.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libharfbuzz_ng.so,ELF32,ARM,,libharfbuzz_ng.so,libicu.so;liblog.so;libcutils.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libheif.so,ELF32,ARM,,libheif.so,libbinder.so;liblog.so;libutils.so;libmedia.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libhidcommand_jni.so,ELF32,ARM,,libhidcommand_jni.so,libandroid.so;libbase.so;liblog.so;libnativehelper.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libhidl-gen-hash.so,ELF32,ARM,,libhidl-gen-hash.so,libbase.so;libcrypto.so;libssl.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libhidl-gen-utils.so,ELF32,ARM,,libhidl-gen-utils.so,libbase.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libhidlallocatorutils.so,ELF32,ARM,,libhidlallocatorutils.so,libbinder.so;libcutils.so;libhidlbase.so;android.hidl.memory@1.0.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libhidlbase.so,ELF32,ARM,,libhidlbase.so,libbase.so;liblog.so;libutils.so;libcutils.so;libvndksupport.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libhidlmemory.so,ELF32,ARM,,libhidlmemory.so,libbase.so;liblog.so;libutils.so;libcutils.so;libhidlbase.so;android.hidl.memory@1.0.so;android.hidl.memory.token@1.0.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libhwui.so,ELF32,ARM,,libhwui.so,libpng.so;libz.so;libdng_sdk.so;libjpeg.so;libpiex.so;libexpat.so;libbase.so;libharfbuzz_ng.so;libminikin.so;libbinder.so;libbinder_ndk.so;libmediandk.so;libpdfium.so;libheif.so;liblog.so;libcutils.so;libutils.so;libEGL.so;libGLESv1_CM.so;libGLESv2.so;libGLESv3.so;libvulkan.so;libnativedisplay.so;libnativewindow.so;libprotobuf-cpp-lite.so;libft2.so;libandroidfw.so;libcrypto.so;libsync.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libidmap2.so,ELF32,ARM,,libidmap2.so,libandroidfw.so;libbase.so;libcutils.so;libidmap2_policies.so;libprotobuf-cpp-lite.so;libutils.so;libz.so;libziparchive.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/libidmap2_policies.so,ELF32,ARM,,libidmap2_policies.so,libandroidfw.so;libc++.so;libc.so;libm.so;libdl.so
